id,text,query
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_67_49","Page 68 of 261 
 
Individuals)  
 Name (xyz…)                   
(b)  Government                   
 Name (xyz…)                   
(c)  Institutions                      
 Name (xyz…)                   
(d)  Foreign Portfolio 
Investors  
                 
 Name (xyz…)                   
(e)  Any Other  
(specify)  
                 
 Name (xyz…)                   
 Sub-Total (A)(2)                  
 Total 
Shareholding of 
Promoter and 
Promoter 
Group 
(A)= 
(A)(1)+(A)(2) 
                 
 Details of Shares which remain unclaimed may be given here along with details such as number of shareholders, outstanding shares held in demat/unclaimed suspense account, voting rights which are frozen etc.  
 Note:   
(1) PAN would not be displayed on website of Stock Exchange(s).  
(2) The term “Encumbrance” has the same meaning as assigned under SEBI (Substantial Acquisition of Shares and Takeovers) Regulations, 2011, as amended from time to time.","""shareholding promoter"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_16_1","modified opinion shall be accompanied by a Statement on Impact of Audit qualifications. 
Further, in terms of regulation 33(4), the Statement on Impact of Audit Qualifications for audit 
report with modified opinion shall be in the manner as specified by the Board.  
 
18. Therefore, every listed entity shall submit the Statement on Impact of Audit Qualifications, for 
audit report with modified opinion, in the format specified at Annexure 12 to this circular. The 
management of the listed entity shall have the opti on to explain its views on the audit 
qualifications. The recognized stock exchange(s) shall review the aforesaid statement in terms 
of regulation 95 of the LODR Regulations and monitor it as part of its regular monitoring as 
specified in regulation 97 of the LODR Regulations.  
 
19. For audit reports with unmodified opinion, the listed entity shall furnish a declaration to that 
effect to the stock exchange(s) while submitting the audited financial results.  
 
******","""statement on impact of audit qualifications"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_123_40","been furnished to us and our opinion on the consolidated Financial Results, in so far as it relates to 
the amounts and disclosures included in respect of these entities, is based solely on the report of 
such auditors and the procedures performed by us are as stated in paragraph above.  
 
The consolidated Financial Results include the unaudited Financial Results of ______ subsidiaries, 
____ associates and _______ jointly controlled entities, whose interim Financial 
Statements/Financial Results/ financial information reflect Group’s share of total assets 103 of 
Rs._____ as at ______ , Group’s share of total revenue of Rs. _____and Rs._______ and Group’s 
share of total net profit/(loss) after tax of Rs. ______and Rs. ______ for the quarter 
ended__________ and for the period from_____ to______ respectively, as considered in the 
consolidated Financial Results. These unaudited interim Financial Statements/Financial Results/","""consolidated financial results"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_6_17","Regulation 19 
Securitised Debt 
Instruments 
Securities and Exchange Board of India 
(Issue and Listing of Securi tised Debt 
Instruments and Security Receipts) 
Regulations, 2008 
Regulation 35A 
Mutual Funds Securities and Exchange Board of India 
(MutualFunds)Regulations,1996  
Regulation 31B 
 
2. In order to give effect to the requirements of above -mentioned regulations, a simplified listing 
agreement which is uniform across all types of securities/listed entities is prescribed in 
Annexure 1to this circular. 
 
3. A listed entity which had previously entered into agreement(s) with a recognized Stock 
Exchange(s) to list its securities was required to execute a fresh listing agreement with such 
Stock Exchange within six months of the date of notification of the LODR Regulations. 
Notwithstanding such novation, any action taken or purported to have been do ne or taken by 
the Stock Exchanges or SEBI, any enquiry or investigation commenced or show-cause notice","""Securities and Exchange Board of India regulations listing agreement"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular for Issue of Capital and Disclosure Requirements.pdf_88_12,"Page 89 of 132 
 
 
9. A co nfirmation by the Applicant (on behalf of joint bidders) that he /she has read, understood and 
agrees to such confirmations 
10. Signature of First/Sole Applicant (with date) 
11. Signature of ASBA Account holder(s) upto 3 (in case of joint accounts) 
12. Authorization for necessary action by SCSBs for making the application 
13. Broker/ SCSB / RTA / DP Stamp (Acknowledging upload of Bid in Stock Exchange System) 
14. Acknowledgement Slip for Broker / SCSB / RTA / DP for Revised Bid 
a. 8 digit Application Number 
b. PAN of First /Sole Applicant 
c. Bidders Depository Account Details – Check Box for NSDL and CDSL & single 16-digit field 
(consisting of DP ID and Client ID) 
d. Revised Amount Blocked less discount (if any) in figures 
e. Payment Details (ASBA Bank Account Number & Bank Name and Branch) 
f.     Received from Name, Telephone/Mobile and Email of Bidder 
g. Stamp & Signature of Banker 
h. Watermark in background indicating Revised Bid","""SCSB Bid Application Confirmation"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_120_23","Page 121 of 261 
 
Exhibit B4: When an Unmodified Opinion is expressed on consolidated audited quarterly and 
year to date Financial Results (for Banks)  
Illustrative Format of Independent Auditor’s Report (Unmodified Opinion) on consolidated audited 
quarterly and year to date Financial Results of the Bank Pursuant to the Regulation 33 of the SEBI 
(Listing Obligations and Disclosure Requirements) Regulations, 2015  
INDEPENDENT AUDITOR’S REPORT  
TO THE BOARD OF DIRECTORS OF........................ 
Report on the Audit of the Consolidated Financial Results   
Opinion  
 
We have audited the accompanying Statement of Consolidated Financial Results of .......... (Name 
of the bank) (“the Bank”/the parent) and its subsidiaries(the parent and its subsidiaries together 
referred to as “the Group”), its associates and jointly controlled entities for the quarter ended 
_____and for the period from_____ to______ (“the Statement”), being submitted by the Bank","""Independent Auditor's Report on Consolidated Financial Results"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_163_35","Page 164 of 261 
 
PRINCIPLE 6: Businesses should respect and make efforts to protect and 
restore the environment 
Essential Indicators 
1. Details of total energy consumption  (in Joules or multiples) and energy intensity, in the following 
format: 
Note: Indicate if any independent assessment/ evaluation/assurance has been carried out by an external agency? 
(Y/N) If yes, name of the external agency. 
Parameter FY _____ (Current 
Financial Year) 
FY ______ (Previous 
Financial Year) 
From renewable sources 
Total electricity consumption (A)   
Total fuel consumption (B)   
Energy consumption through other sources 
(C) 
  
Total energy consumed from renewable 
sources (A+B+C) 
  
From non-renewable sources 
Total electricity consumption (D)   
Total fuel consumption (E)   
Energy consumption through other sources (F)   
Total energy consumed from non -
renewable sources (D+E+F) 
  
Total energy consumed (A+B+C+D+E+F)   
Energy intensity per rupee of turnover","""environmental indicators energy consumption"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_211_12","Loans and advances & investments 
with related parties 
 
 Purchases from 
trading houses as % 
of total purchases  
 Number of trading 
houses where 
purchases are made 
from 
1. RPT audited by Financial Auditors (Refer 
Financial Audit Report)  
2. Financial statements / invoices 
 
 
Principle 1, 
Question 9 of 
Essential Indicators","""Loans advances investments related parties"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_88_41","than 1 percent of the IDRs issued by the listed entity shall be given under each head.   
 
Note 2: The listed entity shall provide the following details: (i) num ber of underlying equity shares of 
the listed entity represented by the total IDRs and (ii) percentage of equity shares underlying the IDRs 
as a proportion of the total equity share capital of the listed entity.","""IDRs listed entity requirements"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular on Surveillance of Securities Market.pdf_6_13,"Page 7 of 28 
 
3. Disclosure reporting under the SEBI (Prohibition of Insider Trading) Regulatio ns, 
2015 
 
3.1. Disclosures under SEBI (Prohibition of Insider Trading) Regulations, 2015  (“PIT 
Regulations”) 
 
Regulation 6 
3.1.1. With reference to the requirements of Regulation 6 of PIT Regulations , the 
disclosures may be maintained by the company in physical/electronic mode as 
per the prescribed format (Annexure 1)  
 
Regulation 8 & 9 
 
3.1.2. With reference to the requirements of the Regulation 8 (Code of Fair Disclosure) 
and Regulation 9 (Code of Conduct) of the Regulations, the companies shall also 
ensure that: 
 
3.1.2.1. Code of practices and procedures for fair disclosure of Unpublished Price 
Sensitive Information (UPSI),  formulated and published (on its official 
website), is confirmed to the stock exchanges, immediately. 
 
3.1.2.2. A company deals with onl y such market intermediary / every other","""SEBI insider trading regulations disclosure requirements"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular for Issue of Capital and Disclosure Requirements.pdf_85_5,"2. 8 digit Application Number 
3. Stamp/Serial Number/Code of Syndicate Member, Broker/ SCSB/ Sub-Agent /Sub-broker/ escrow 
bank/Bank Branch/ DP/RTA 
4. Name & Contact Details of First/Sole Applicant {Name, Address, Email (optional), Telephone No. 
/ Mobile (optional)} 
5. PAN of First/Sole Applicant 
6. Bidders Depository Account Details – Check Box for NSDL and CDSL & s ingle 16- digit field 
(consisting of DP ID and Client ID) 
7. Investor Category (Retail Individual, Non Institutional or QIB) 
8. Investor Status (Separate Status for Repatriation/Non-Repatriation Form) 
9. Bid Options – 
a. Columns for Bid Options (Option 1, Option 2 or Option 3), Number of equity shares bid, Price per 
equity shares (sub-columns for Bid price, discount (if any) and Net price) 
b. Attention of investors to be drawn to instruction that only retail individual investors can bid at Cut- 
off 
c. Check-Box for Cut-Off 
d. Instruction that 
i. Bids must be in multiple of bid lot as advertised","""stock bidding application process"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_228_11","event or information is not emanating from within the listed entity. 
 
Further, disclosure with respect to events for which timelines have been specified  in 
Part A of Schedule III of the LODR Regulations shall be made within such timelines. 
 
2. In order to bring clarity in th e above timelines for disclosure of material events or 
information, the timeline for disclosure of events specified in Part A of Schedule III of 
the LODR Regulations is given in the table below: 
 
Table I: Timeline for disclosure of events specified in Part A of Schedule III of the 
LODR Regulations 
 
Para 
/ 
sub-
para 
Events Timeline for 
disclosure 
A. Events which shall be disclosed without any application of 
the guidelines for materiality as specified in sub-regulation 
(4) of regulation (30): 
 
1. Acquisition(s)(including agreement to acquire), Scheme of 
Arrangement (amalgamation/ merger/ demerger/restructuring), 
sale or disposal of any unit(s), division(s), whole or substantially","""LODR Regulations material event disclosure timeline"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_173_6","Families (PAFs)  
% of PAFs 
covered by 
R&R  
Amounts 
paid to PAFs 
in the FY (In 
INR) 
       
       
 
3. Describe the mechanisms to receive and redress grievances of the community.   
 
4. Percentage of input material (inputs to total inputs by value) sourced from suppliers: 
 
5. Job creation in smaller towns – Disclose wages paid to persons employed (including employees 
or workers employed on a perm anent or non -permanent / on contract basis) in the following 
locations, as % of total wage cost 
(Place to be categorized as per RBI Classification System - rural / semi-urban / urban / metropolitan) 
 FY _____ 
Current Financial 
Year 
FY _____ 
Previous 
Financial Year 
Directly sourced from MSMEs/ small producers    
Directly from within India","""PAFs R&R grievance mechanisms job creation wages MSMEs small producers"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_34_8","Page 35 of 261 
 
CHAPTER VI: OTHER OBLIGATIONS AND DISCLOSURE REQUIREMENTS 
Section VI-A: Manner of achieving Minimum Public Shareholding25 
 
1. Regulation 38 of the LODR Regulations requires every listed entity to comply with Minimum 
Public Shareholding (MPS) requirements as specified in Rule 19(2)(b) and Rule 19A of the 
Securities Contracts (Regulation) Rules, 1957 (“SCRR”)in the manner as specified by the Board 
from time to time.  
 
2. Accordingly, a listed entity shall adopt any of the following methods in order to achieve 
compliance with the MPS requirements mandated under rules 19(2)(b) and 19A of the SCRR 
read with regulation 38 of the LODR Regulations: 
 
No. Method Specific conditions, if any, applicable 
1. Issuance of shares to public through 
prospectus 
- 
2. Offer for sale of shares held by promoter(s) 
/ promoter group to public through 
prospectus 
- 
3. Offer for sale of shares held by promoter(s) 
/ promoter group through the Stock","""Minimum Public Shareholding requirements for listed entities"""
